,Artista,cluster
7494,Martial Canterel,5
8131,Assfactor 4,5
6999,Building 429,5
4820,Rosey,5
8133,Zero Boys,5
4952,The Hotknives,5
7416,Apartment 26,5
4910,Stephanie McIntosh,5
7343,Superdrag,5
7334,Ataque Verbal,5
7388,Ian Gillan,5
4945,Bitty McLean,5
7322,Jonah33,5
2103,The Speed Freak,5
7316,Black Rain,5
7999,Awaken Demons,5
8001,Destruction of a King,5
8009,xBishopx,5
2092,Doormouse,5
8011,Settle the Score,5
8012,xREPRESENTx,5
1425,Secos & Molhados,5
2066,Finley,5
7230,Stellar Kart,5
2307,The Ghost of a Thousand,5
7227,Eddy Arnold,5
2315,This Is Hell,5
2316,Have Heart,5
7225,Bill Anderson,5
7213,Savoy Brown,5
7202,Twin Atlantic,5
7200,Pure Saturday,5
7196,The dB's,5
5427,The Association,5
6987,The Legends,5
1487,Loose Ends,5
2890,Jellyfish,5
7565,Kurban,5
6739,Tennis,5
8257,The Tremeloes,5
6729,Clube da Esquina,5
7570,Hey Mercedes,5
6721,Bishop Allen,5
2943,Arbiter,5
2946,Make Them Suffer,5
8291,Bye Bye Bicycle,5
5414,Bill Haley and the Comets,5
2968,Ampop,5
2981,Fela Kuti,5
2999,Trumans Water,5
6658,Samantha Newark,5
5138,Hazen Street,5
3012,Acid House Kings,5
6654,Eberg,5
3026,Flash and the Pan,5
6645,Chris Tomlin,5
3029,Smokie,5
3046,Os Pedrero,5
6635,The Black Dog,5
4651,Karapaks,5
5425,The Lettermen,5
8254,The Bobby Fuller Four,5
7496,Frank the Baptist,5
8235,"Chunk! No, Captain Chunk!",5
7556,Farewell,5
6975,Doomriders,5
7873,Steve Rushton,5
6970,Cave In,5
6960,Ray Price,5
5350,Hopes Die Last,5
1501,Rick James,5
6934,Nachtmystium,5
6933,Monster Movie,5
9162,The Action,5
6882,Touche Amore,5
5374,Pinhani,5
6872,The Oak Ridge Boys,5
2751,Glassjaw,5
6801,Pulling Teeth,5
6799,Envy,5
2804,Bad Manners,5
8184,State of Shock,5
1105,Les Anges De La Nuit,5
8192,The Faders,5
8193,Brainiac,5
8196,The Impressions,5
8198,Land of the Loops,5
5387,Memphis May Fire,5
5390,The Mynabirds,5
8217,Middle Class Rut,5
7346,The Bees,5
5617,Youth of Today,5
3052,Life in Your Way,5
5923,Judge Dread,5
3682,The Field Mice,5
6029,Burning Spear,5
680,Ignite,5
5854,The Quireboys,5
8751,Cursed,5
5858,AB/CD,5
8553,V/Vm,5
9008,Zwan,5
5540,John Lennon & Yoko Ono,5
4048,Blue Murder,5
9011,Reign Supreme,5
4025,Bunny Wailer,5
9013,Ten Yard Fight,5
8719,CODE NAME: K1LL,5
9009,Dangers,5
4549,Stimulator,5
4554,Phil Judd,5
4112,Abandon All Ships!,5
8990,Images in Vogue,5
4273,Freelance Whales,5
8992,The Diodes,5
4206,Cock Sparrer,5
5784,The Samples,5
9002,Life Without Buildings,5
4147,Scracho,5
4145,DJ Kurt,5
8803,The Silencers,5
8799,Guy Wolford - MuteHarmony -,5
8792,Tolerância Zero,5
5825,Seals & Crofts,5
6145,John Leyton,5
8537,Hundredth,5
8785,Zeplin,5
6075,Endeverafter,5
6226,Joe Jonas,5
8713,Beecher,5
5891,Elf,5
3896,Verse,5
3875,In Blood We Trust,5
3873,For My Enemy,5
3870,Lionheart,5
5527,Take It Back!,5
3860,TOKIO,5
3898,Reffer,5
3784,The Searchers,5
3837,Roll Deep,5
3836,Devlin,5
3821,Michael Hutchence,5
6025,Steel Pulse,5
6026,Soldiers of Jah Army,5
6028,Israel Vibration,5
9036,Broken Fist,5
3900,Mukeka Di Rato,5
3901,Nitrominds,5
6048,Black Oak Arkansas,5
527,Banghra,5
3755,The G-Men RVA,5
8571,ABC News,5
4511,Savoy,5
3760,Johnny Kidd & The Pirates,5
3955,Marina,5
5906,Lester Flatt & Earl Scruggs,5
8652,Secret Frequency Crew,5
5921,Desmond Dekker,5
6324,Trapped Under Ice,5
8645,Dr Rubberfunk,5
3933,Roger Glover,5
5926,Justin Hinds & The Dominoes,5
6050,Sin Fang Bous,5
3915,Lady & Bird,5
8711,Michael Paynter,5
3545,Vinnie Vincent Invasion,5
6030,Barrington Levy,5
3447,Mest,5
8501,Slapshot,5
3454,Hardneja Sertacore,5
5695,Iron Lung,5
5596,Blueboy,5
6249,Eternal Summers,5
8504,Tex Williams,5
3457,Fistt,5
8957,Skinnyman,5
5627,Death Before Dishonor,5
5621,The Mongoloids,5
4572,Scharpling & Wurster,5
3515,Deez Nuts,5
5649,Дети Олимпиады,5
3446,Belvedere,5
6255,Roots Manuva,5
8956,Esplendor Geométrico,5
8888,Kevin Yost,5
8879,Secret Affair,5
5699,Magrudergrind,5
4346,The Dangerous Summer,5
8505,Bob Wills & His Texas Playboys,5
5620,Cruel Hand,5
4392,Runaways,5
8928,Charlee,5
4574,Esquivel,5
5628,Ceremony,5
8919,Amanda Lear,5
4352,The Ronettes,5
6267,Novos Baianos,5
4400,Die So Fluid,5
4389,Beauti,5
3467,Крихітка Цахес,5
8949,Sammy Hagar,5
3453,Aditive,5
3347,Camel,6
8056,Curved Air,6
5942,Manfred Mann,6
7609,The High Numbers,6
4049,Bachman-Turner Overdrive,6
3782,Peter & Gordon,6
4022,Jefferson Airplane,6
4648,Jim Morrison,6
9111,Al Stewart,6
3781,Bread,6
9109,The Commitments,6
3722,Focus,6
8724,Brian May,6
3783,The Zombies,6
3111,The Yardbirds,6
5074,Traffic,6
7210,Walter Trout,6
3893,The Nitty Gritty Dirt Band,6
488,The Easybeats,6
3780,The Small Faces,6
5920,Derrick Morgan,6
5919,The Pioneers,6
5412,Prism,6
3768,Os Mutantes,6
5413,Jan & Dean,6
2932,Shocking Blue,6
4686,Big Brother & The Holding Company,6
5415,The Hollies,6
1191,David Gilmour,6
1225,The Mamas & The Papas,6
5416,The Royal Guardsmen,6
3758,Gene Vincent,6
1228,B.J. Thomas,6
5073,O Terço,6
5418,Badfinger,6
6274,Argent,6
7027,Billy Squier,6
5328,George Thorogood & The Destroyers,6
5421,The Partridge Family,6
5324,The Everly Brothers,6
5323,John Fogerty,6
1718,The Turtles,6
5322,John Mellencamp,6
5320,Jerry Lee Lewis,6
8068,"Crosby, Stills & Nash",6
5929,The Versatiles,6
6070,Ted Nugent,6
1181,Creedence Clearwater Revival,6
2387,"Lee ""Scratch"" Perry",6
826,Iron Butterfly,6
9194,Barclay James Harvest,6
2884,10cc,6
2886,Wings,6
8800,Gary Puckett & The Union Gap,6
7376,Ray Davies,6
5224,Derek and the Dominos,6
5822,Don Henley,6
5223,Toots and the Maytals,6
2125,Steppenwolf,6
5219,Little Feat,6
463,Small Faces,6
6424,The Music Machine,6
8232,Mott the Hoople,6
4182,Ten Years After,6
2795,Steely Dan,6
192,Bob Marley & The Wailers,6
2056,The Mothers of Invention,6
5761,Glenda Collins,6
5758,Ricky Nelson,6
2796,Sly & The Family Stone,6
2001,The Doobie Brothers,6
1994,Boz Scaggs,6
1464,Syd Barrett,6
6023,Big Star,6
2831,The Wailers,6
3276,The Band,6
3411,"Emerson, Lake & Palmer",6
5440,The Swinging Blue Jeans,6
3412,The Ventures,6
5153,Procol Harum,6
197,Bob Marley,6
1937,Captain Beefheart & His Magic Band,6
2794,Funkadelic,6
7345,Love,6
6420,The Seeds,6
4887,Buffalo Springfield,6
487,The Pretty Things,6
2219,The Animals,6
5833,Pure Prairie League,6
5832,Little River Band,6
5433,Steve Gaines,6
8240,The Guess Who,6
5838,Jackson Browne,6
3182,Gerry Rafferty,6
470,Ray Charles,6
2210,Rory Gallagher,6
2209,Canned Heat,6
5831,Dan Fogelberg,6
5830,The Lovin' Spoonful,6
5837,The Marshall Tucker Band,6
6265,"Crosby, Stills, Nash & Young",6
5829,Joe Walsh,6
3632,Eddie Money,6
3642,Bob Seger,6
5827,Tommy James & The Shondells,6
5823,Three Dog Night,6
9078,Scott McKenzie,6
481,Chuck Berry,6
8784,The Troggs,6
2836,Late Night Alumni,7
6841,Sabrina,7
1195,Christian Chávez,7
2843,M People,7
1642,Emma Bunton,7
6849,BBMak,7
1198,Daddy Yankee,7
5338,Flora,7
1173,Michael Gray,7
3839,Alexis Jordan,7
1692,Perfume,7
2809,Tila Tequila,7
5946,Despina Vandi,7
6992,Christian TV,7
2784,The Corrs,7
3861,蔡依林,7
7712,Zazu,7
1641,Gloria Estefan,7
2619,Agnes,7
2624,Jordan Pruitt,7
1694,티아라,7
1696,소녀시대,7
7498,Chiara Iezzi,7
1208,Kristinia DeBarge,7
8925,Mutya Buena,7
8032,Honey,7
319,2NE1,7
318,嵐,7
4075,The White Tie Affair,7
2279,Claudia Leitte,7
4079,Spongebob Squarepants,7
4881,Troy & Gabriella,7
1365,Bratz,7
4337,Kate Ryan,7
4336,Romy Low,7
2161,현아,7
7819,M2M,7
2160,High School Musical,7
290,Sarah Connor,7
296,Shania Twain,7
1876,Mónica Naranjo,7
7924,Marina Elali,7
1981,Lolene,7
7908,Datura,7
5170,Сергей Лазарев,7
304,宇多田ヒカル,7
5732,beFour,7
7506,Christophe Willem,7
7505,Ysa Ferrer,7
4279,Lady GaGa Ft. Beyoncé,7
2159,f(x),7
7205,Chris Salvatore,7
2339,Luigi Masi,7
5664,Magda Femme & Iwona Węgrowska,7
1209,Girlicious,7
1215,Miranda Cosgrove,7
1698,BoA,7
1218,Big Time Rush,7
5041,Amber,7
2545,Sky Ferreira,7
2541,Heidi Montag,7
1706,倖田來未,7
7049,Little Grey Girlfriend,7
2467,Annie,7
2454,Matia Bazar,7
536,Jessy Matador,7
535,Hadise,7
2398,Kimberly Wyatt,7
529,Inna,7
4368,Jon Secada,7
5662,Man Meadow,7
524,Kalomoira,7
7654,Vitamin C,7
5725,남녀공학,7
4493,Laura Branigan,7
1294,Жанна Фриске,7
5884,Guilherme Zucconi,7
1297,Нюша,7
5663,Bimbo Boy,7
1303,S Club 7,7
1305,Holly Valance,7
1203,Eva Simons,7
1291,Винтаж,7
3428,The Pipettes,7
8398,Планка,7
6700,Shahzoda,7
224,Ana Carolina,7
3106,QUEST PISTOLs,7
246,Katharine McPhee,7
855,Groove Coverage,7
6704,Ильяз Абдыразаков,7
2904,Jenny Berggren,7
2901,Corona,7
4589,Jessica Mauboy,7
8394,Arsenium,7
3112,Paloma Faith,7
8243,La Bouche,7
2900,Alexia,7
658,Five,7
808,Infernal,7
3494,Paula Abdul,7
5397,Tina Cousins,7
