,Artista,cluster
6721,Bishop Allen,4
7346,The Bees,4
6736,The Morning Light,4
6739,Tennis,4
8104,Young Marble Giants,4
7330,Dum Dum Girls,4
6658,Samantha Newark,4
6787,Mocca,4
3164,Heavenly,4
6792,The Dodos,4
8577,The Crayon Fields,4
6854,Gypsy & The Cat,4
6862,Slow Club,4
7242,Orange Juice,4
2890,Jellyfish,4
282,Lena,4
2758,Everything Everything,4
2302,The Whitest Boy Alive,4
2730,Owen Pallett,4
7200,Pure Saturday,4
1400,Jens Lekman,4
8523,Marina and the Diamonds,4
1596,Someone Still Loves You Boris Yeltsin,4
7811,Young Galaxy,4
7018,Euros Childs,4
3012,Acid House Kings,4
6493,Chester French,4
8291,Bye Bye Bicycle,4
7648,Wonkavision,4
3684,Noah and the Whale,4
8679,Honey is Cool,4
3774,Spaghetti Vabune!,4
7630,Carrie,4
7729,Jose Vanders,4
7656,Mojave 3,4
6654,Eberg,4
7677,Billie the Vision & The Dancers,4
2968,Ampop,4
8153,Luisa Mandou um Beijo,4
2425,Slagsmålsklubben,4
7588,Efek Rumah Kaca,4
3765,My Little Airport,4
7529,The Lucksmiths,4
8362,Saturday Looks Good to Me,4
8626,Days,4
3011,Badly Drawn Boy,4
3682,The Field Mice,4
1583,Pomegranates,4
358,Ra Ra Riot,5
5868,Voxtrot,5
2729,Les Savy Fav,5
5191,The Dø,5
8480,stellastarr*,5
5450,Josh Rouse,5
2016,The Maccabees,5
4836,Matt Nathanson,5
2472,Black Kids,5
7077,The Velvet Teen,5
343,Wolf Parade,5
5182,Idlewild,5
187,Clap Your Hands Say Yeah,5
4271,Sondre Lerche,5
3194,The Crash,5
2987,Brendan Benson,5
2986,The Dandy Warhols,5
3075,The Thermals,5
1972,The Drums,5
7396,Sea Wolf,5
1977,The Pains of Being Pure at Heart,5
8417,The Grates,5
7865,Orson,5
7643,Francesca Reggio and Blue Shift,5
2447,The Shins,5
931,Phoenix,5
1158,Vampire Weekend,5
7651,White Rabbits,5
4270,Fanfarlo,5
1725,Julian Casablancas,5
2428,The Polyphonic Spree,5
5775,A.C. Newman,5
2772,Hanson,5
1886,Stars,5
5869,Love Is All,5
6021,Teenage Fanclub,5
6355,Superguidis,5
3762,The Sugarplastic,5
6660,Youth Group,5
567,The Pierces,5
8950,Two Hours Traffic,5
3959,Young Love,5
1237,Rooney,5
6924,Blood Ruby,5
4062,Peter Bjorn and John,5
2306,Bombay Bicycle Club,5
972,Architecture in Helsinki,5
516,of Montreal,5
1565,ASIAN KUNG-FU GENERATION,6
2991,Wilco,6
7523,Louis XIV,6
2997,Dinosaur Jr.,6
2188,Dashboard Confessional,6
152,Arcade Fire,6
2075,This Providence,6
3015,The Vines,6
2071,Anberlin,6
3390,Ash,6
1889,Built to Spill,6
919,Kent,6
8634,My Vitriol,6
6663,Infant Sorrow,6
4441,Mae,6
3060,Switchfoot,6
2597,Caesars,6
3076,The Get Up Kids,6
1971,Super Furry Animals,6
174,Modest Mouse,6
1249,The Enemy,6
154,CAKE,6
8209,Lifestream,6
2475,The Sugarcubes,6
6037,Republica,6
1239,Sonic Youth,6
1966,Mando Diao,6
2988,Silversun Pickups,6
5039,Semisonic,6
2544,Jet,6
2892,Feeder,6
125,Mew,6
333,Móveis Coloniais de Acaju,6
2861,Mazzy Star,6
1589,The Flaming Lips,6
3786,Hot Hot Heat,6
346,Spoon,6
351,Los Hermanos,6
2431,Hey,6
4632,Glasvegas,6
7798,Sleeping at Last,6
3775,...And You Will Know Us by the Trail of Dead,6
2810,Blood Red Shoes,6
5480,The Cooper Temple Clause,6
4569,Guided by Voices,6
2140,dredg,6
9191,Calla,6
5514,Autoramas,6
5515,Moptop,6
4771,Carolina Liar,6
6313,The Music,6
4775,The Airborne Toxic Event,6
328,The National,6
5389,Nada Surf,6
5548,Pete Vyler,6
6550,Saybia,6
740,Noisettes,6
809,Zoé,6
3091,The Spill Canvas,6
334,Mombojó,6
2742,Broken Bells,6
4267,Straylight Run,6
2451,The Ark,6
5781,The Breeders,6
5787,The Church,6
2776,Augustana,6
3177,Wiser Time,6
1370,Liz Phair,6
4091,Mute Math,6
7276,Mumm-Ra,6
447,Gossip,6
1009,Cute Is What We Aim For,6
4349,The Academy Is...,6
2355,The Exies,6
2032,The Temper Trap,6
2771,Vanguart,6
4232,The Perishers,6
4226,Head Automatica,6
5859,Veruca Salt,6
4224,The Automatic,6
7082,Cheap Mondays,6
4223,Guillemots,6
2363,Guster,6
2003,Minus the Bear,6
4102,Trading Yesterday,6
2460,The Jesus and Mary Chain,6
3121,Taking Back Sunday,6
4842,Elastica,6
4166,Sebadoh,6
1149,Blue October,6
3321,Brainstorm,6
930,Jack's Mannequin,6
3155,Ian Brown,6
2010,Biffy Clyro,6
1605,The Raconteurs,6
1980,My Bloody Valentine,6
2448,Blonde Redhead,6
4985,The Presidents of the United States of America,6
2605,Wolfmother,6
706,Pixies,6
2024,We Are Scientists,6
2487,Édith Piaf,7
1022,Patsy Cline,7
4968,Rokia Traoré,7
1910,Celtic Woman,7
2621,Dana Glover,7
1826,Sertab Erener,7
2540,Isabella Taviani,7
2674,Carly Smithson,7
1824,Amália Rodrigues,7
2651,Theatres des Vampires,7
2689,Sara Evans,7
4763,Loreena McKennitt,7
1907,Martina McBride,7
1831,Yasmin Levy,7
1879,Celia Cruz,7
4857,Oh Land,7
1864,Jenni Vartiainen,7
4821,Chantal Kreviazuk,7
4911,Ana Johnsson,7
2833,Настя,7
2482,Nana Mouskouri,7
2486,Lena Horne,7
4817,Terra Naomi,7
2474,The Primitives,7
2781,Idina Menzel,7
2612,鈴木亜美,7
2613,Crystal Kay,7
4931,Karen O and the Kids,7
4856,Brigitte Bardot,7
2839,Nino Katamadze & Insight,7
2595,Carole King,7
2564,Krypteria,7
4801,Fernanda Brum,7
4797,Minnie Driver,7
4906,Kay Starr,7
2559,Elane,7
4796,Sam Phillips,7
2855,A.R. Rahman,7
4784,Olivia Ruiz,7
4777,Nemesea,7
4863,Маша и Медведи,7
1835,Marissa Nadler,7
2848,Maria Callas,7
4899,Judy Garland,7
2397,Anniela,7
2907,LaVive,7
1222,Agnetha Fältskog,7
3531,Elissa,7
2276,Jessica Andrews,7
1695,4minute,7
3471,Thaeme Mariôto,7
1366,Jennette McCurdy,7
1700,exist†trace,7
2287,The Carter Family,7
3436,Fernanda Takai,7
3991,Exxasens,7
3433,Kristin Chenoweth,7
2020,Maria Daniela Y Su Sonido Lasser,7
3386,Vivian Girls,7
3373,Negra Li,7
3372,Tulipa Ruiz,7
3371,Vanessa da Mata,7
1639,Victoria Beckham,7
3366,Roberta Sá,7
1707,ルルティア,7
1634,Lacuna Coil,7
1376,Dolly Parton,7
3291,Wonder Girls,7
3978,Xuxa,7
3595,hitomi,7
3803,Sellyy,7
3776,Faun Fables,7
1670,Andrew Lloyd Webber,7
1664,Andrea Bocelli,7
3716,Rachael Sage,7
1678,Stream of Passion,7
3712,Kellie Pickler,7
1681,Keedie,7
1683,Katherine Jenkins,7
3559,Britt Nicole,7
3849,Katie Herzig,7
1685,Sissel,7
3650,Booty Luv,7
3888,Loredana Bertè,7
3908,Yael Naïm,7
3914,Hem,7
3620,The Fire Restart,7
3599,Scala & Kolacny Brothers,7
3597,KOKIA,7
3961,Elis Regina,7
3657,Esthero,7
3287,Lisa Miskovsky,7
4194,Clannad,7
1997,Ricki-Lee,7
3035,Sirenia,7
3033,Xandria,7
4467,Carmen Miranda,7
4470,Luxúria,7
2409,Inkubus Sukkubus,7
4497,Cassiane,7
4500,Aline Barros,7
4502,Elaine De Jesus,7
4504,Daniela Mercury,7
3036,Hungry Lucy,7
2982,Warpaint,7
2970,Chinawoman,7
4557,Leela,7
2967,Soap&Skin,7
4565,UnSun,7
1959,KOTOKO,7
4683,Nina Karlsson,7
2910,Leilah Moreno,7
1929,Alison Krauss,7
1920,Faith Hill,7
2411,Theatre of Tragedy,7
3039,Liv Kristine,7
1962,Natalia Lesz,7
3805,Marie-Mai,7
3282,Yasemin Mori,7
4219,Emily Haines & the Soft Skeleton,7
3281,Emmylou Harris,7
3269,Gillian Welch,7
4225,Jenny Lewis,7
1420,Psapp,7
3208,Ugress,7
1434,Rita Lee,7
1437,Tiê,7
4281,Che'nelle,7
1712,Kalafina,7
1983,Paula Fernandes,7
4302,Celina Ree,7
4307,Simone,7
2377,Emily Wells,7
3113,Lila Downs,7
4353,Selena,7
4388,7 Year Bitch,7
1979,Best Coast,7
4405,Jakalope,7
3103,Preslee,7
2867,Javiera Mena,7
3713,Miranda Lambert,7
882,Edyta Bartosiewicz,7
281,Nadja Benaissa,7
6344,The Gossip,7
6903,Ikimono-Gakari,7
8946,Liza Minnelli,7
8570,Phyllis Hyman,7
6932,Mahogany,7
6941,Bessie Smith,7
7818,Frente!,7
5723,Ludmila Ferber,7
8573,Kate Hudson,7
8886,Helium,7
8884,Shawn Colvin,7
5690,Suara,7
5734,Lasgo,7
5746,Ana Nikolić,7
8837,Susheela Raman,7
5751,Lesbian Bed Death,7
794,Epica,7
6946,Toyah,7
8819,Autodrone,7
6955,Juliana Hatfield,7
8809,Rasheeda,7
6956,Tammy Wynette,7
8793,Angelzoom,7
6981,Denali,7
5740,Manu Gavassi,7
6994,S,7
5688,川田まみ,7
7374,Cheyenne Kimball,7
8178,玉置成実,7
7456,Wallis Bird,7
5590,Chiara Civello,7
8964,Miz,7
5591,Hayley Westenra,7
8963,矢井田瞳,7
6364,Doris Day,7
7446,Smoosh,7
5604,Marika,7
8535,We Are the In Crowd,7
7414,The Motels,7
8948,Michelle Pfeiffer,7
8962,月島きらり starring 久住小春(モーニング娘。),7
8960,メロン記念日,7
7408,Marlene Dietrich,7
7406,Jane Birkin,7
7405,Geneva Jacuzzi,7
5659,Paulla,7
5668,Lhasa de Sela,7
5670,Sema,7
8959,北出菜奈,7
7400,Kirsty MacColl,7
812,Amy Studt,7
7976,Angtoria,7
8961,茅原実里,7
8614,Margaret Berger,7
8117,Tommy heavenly6,7
6209,Şevval Sam,7
6197,水樹奈々,7
7177,Lunic,7
8791,Stab,7
6034,Sunidhi Chauhan,7
8783,Patti Scialfa,7
7101,Daughter Darling,7
7100,Ana Cañas,7
8733,June Tabor,7
8155,Joséphine Baker,7
8712,78violet,7
7099,Karima Francis,7
5975,Sunday Girl,7
8158,Polly Scattergood,7
8189,Khoiba,7
8621,Olivia Ong,7
8670,Marcia Goldschmidt,7
7081,Aslyn,7
8640,Ameerah,7
7073,Holden,7
8164,Jennifer Rostock,7
7066,The Long Blondes,7
8187,The Softies,7
7031,Carolina Marquez,7
6196,けちゃっぷmania,7
8680,CSS,7
5973,Beth Ditto,7
5968,Rose,7
8615,Värttinä,7
6205,S.E.S.,7
5816,Boomkat,7
6204,やなわらばー,7
6202,Yum!Yum!ORANGE,7
5818,Karmina,7
5828,Carlene Carter,7
5856,Lee Aaron,7
5860,Babes in Toyland,7
5902,Mariza,7
7001,Eowyn,7
5910,ayaka,7
5911,Angela Aki,7
6200,YUKI,7
5927,Phyllis Dillon,7
5940,The Dreamside,7
7226,Addison Road,7
8138,Mary Mary,7
6199,HALCALI,7
5963,Nara Leão,7
5967,Ceumar,7
7215,Ana Popovic,7
8139,Paula Toller,7
6198,Ketchup Mania,7
259,Haley James Scott,7
7180,Lily Holbrook,7
5566,Brenda Lee,7
7466,Vaya Con Dios,7
6389,The Wreckers,7
6398,Madredeus,7
5184,Tapping the Vein,7
5188,Le Mystère des voix Bulgares,7
5211,Patty Griffin,7
5213,Terri Clark,7
5235,Jane Monheit,7
7904,Emilia,7
310,Blackmore's Night,7
7910,Susanne Sundfør,7
