
                                                 Artista  cluster
4677                                         Red Elvises        1
4323                                           Other Day        1
5598                                       А. Сапковский        1
1442                                          Get Scared        1
4311                                          Candlemass        1
7526                                        Altera Forma        1
5576                                          Imelda May        1
3164                                     Final Selection        1
7818                                        Don Williams        1
4283                                      Over the Rhine        1
7478                                         Ad·ver·sary        1
7461                                           Converter        1
6520                                              Aereda        1
7450                                         Carl Thomas        1
7449                                              Jaheim        1
9896                                         Emily Neveu        1
9910                                       Gitane DeMone        1
7410                                        TRUSTcompany        1
7392                                      Rosa Tattooada        1
7388                                               Kayah        1
9990                                       Anna Margaret        1
9993                                Meaghan Jette Martin        1
3050                                Abominable Putridity        1
7371                                          Rusko Star        1
9998                                    Charles Bukowski        1
1157                                        Spektralized        1
5533                                             Allegro        1
9458                                       Brother Clyde        1
4764                                        Chris Colfer        1
9457                                       Darryl Worley        1
8801                                          Les Baxter        1
8806                          Sérgio Mendes & Brasil '66        1
8814                                         Frank Jorge        1
8816                                          Nei Lisboa        1
6050                                          Skepticism        1
4026                                 Cerebral Incubation        1
8829                                     Giacinto Scelsi        1
8199                                      Daniel Ghattas        1
6040                                       Death by Kite        1
8883                                       Ronnie Dawson        1
6250                                              Lesiëm        1
8184                                    TwentyInchBurial        1
2357   The Vaughan Brothers;Stevie Ray Vaughan;Jimmy ...        1
6294                                            ShamRain        1
8168                                     Archers of Loaf        1
8964                                       Vision System        1
8969                                           Ambra Red        1
2365                                     Shakin' Stevens        1
6342                                             Baccara        1
8991                                      Audrey Hepburn        1
8999                                             Cowtown        1
8120                                        Marnie Stern        1
8919                                               Punch        1
8275                                             Marcomé        1
8762                              The Manhattan Transfer        1
8725                                       Scars of Life        1
6164                                     Arnaldo Antunes        1
8510                                         Room Eleven        1
8454                                      Chichi Peralta        1
6187                                         On a Friday        1
8566                                    Martial Canterel        1
8429                                         Green River        1
3878                                       Reckless Love        1
3872                                          Nikki Sixx        1
8395                                          New Shouts        1
3863                     Destroy Rebuild Until God Shows        1
8619                                        George Bruns        1
8628                                           The Fools        1
3962                                               Panda        1
2270                                     Hour of Penance        1
758                                       Brygada Kryzys        1
8363                                    Among the Debris        1
8343                                      The Parlor Mob        1
4862                                Giles, Giles & Fripp        1
3820                                              Apathy        1
4911                                          Xuxa Verde        1
8314                                       Administrator        1
6075                                     The Grass Roots        1
3791                          Selena Gomez & Demi Lovato        1
9016                                   Vinicio Capossela        1
916                                           Mamma Mia!        1
4063                                             Anjulie        1
9025                            Snow White's Poison Bite        1
2400                                      Twisted Method        1
4109                                    The Strangeloves        1
3528                                             Grade 8        1
5902                                        Aleks Syntek        1
7967                                          Rede Ativa        1
4114                                       Josie Kreuzer        1
5853                                              Square        1
7959                                       Mariana Aydar        1
7956                                        Four Seasons        1
7955                            The King Khan & BBQ Show        1
7948                                       Broder Daniel        1
6367                                      Jackson Waters        1
4141                                   Self Against City        1
9358                                    Munhoz & Mariano        1
5827                                      Warren Suicide        1
9375                                              Brakes        1
996                                      Kuervos del Sur        1
6408                                    Marcos e Belutti        1
5826                                          Rinôçérôse        1
1660                                               Lovex        1
5001                                           Phil Judd        1
9406                           A Smile from the Trenches        1
10173                                      The Silencers        1
9238                                           Hombres G        1
6416                                        Kleber Lucas        1
5941                                        Vince Taylor        1
4093                                   Bodhisattva 13:20        1
9026                                    Her Bright Skies        1
1513                                      Marcelo Camelo        1
9034                               The Handsome Charlies        1
9035                                           Easyworld        1
1510                                              Chicas        1
9041                               World Without Sundays        1
9042                                       Marry Me Jane        1
9049                                           Fan Death        1
4938                                  Dana International        1
9051                                        Carl Perkins        1
9056                                     Billy Lee Riley        1
2375                                            Ras Kass        1
2235                                               Рубль        1
9071                                             BigBang        1
5980                                   Solitude Aeturnus        1
4090                                              Ocelot        1
9090                                          Vida Reluz        1
9092                                           Nechivile        1
5973                             Demi Lovato & Joe Jonas        1
3595                                            Shareefa        1
5972                                          Nick Jonas        1
9132                                          Binärpilot        1
594                                           Ester Dean        1
9156                             Secret Secret Dino Club        1
4342                                                Goya        1
5644                                             Pholhas        1
10501                                                YOB        1
5406                                       Alyson Stoner        1
5212                                         Michel Teló        1
6839                                     Raheem DeVaughn        1
4478                                    Tiffany Giardina        1
10733                                     Franka Potente        1
7175                                           Trop Tard        1
7074                                               Jehst        1
6986                                   Halloween, Alaska        1
2890                                         Andy Griggs        1
4521                              A Song For You My Dear        1
10660                                 The Breath of Life        1
4445                                         Blue Murder        1
6900                                        Zélia Duncan        1
2713                                      Jorge & Mateus        1
4651                                            Negative        1
5431                                        Fred Astaire        1
6978                                             Uniform        1
10518                                  Cidadão Instigado        1
10746                                 Tenth Avenue North        1
6772                                              Pereza        1
2904                                        Travis Tritt        1
10533                                   Kurt Rosenwinkel        1
2896                                        Aaron Tippin        1
1769                                  Riccardo Cocciante        1
6993                                                梶芽衣子        1
10459                          Abhaya & the Steam Injuns        1
10709                                           Ultramen        1
156                                    The Tiger Lillies        1
10374                                          キャナァーリ倶楽部        1
10377                                              Елена        1
6650                                                 B2K        1
10379              Ronei Jorge e os Ladrões de Bicicleta        1
1406                                       Blackalicious        1
4472                                      Divide The Day        1
7025                                          Skunk D.F.        1
10391                                  The Surf Coasters        1
10324                                            Lay Low        1
10716                                         The Flirts        1
6865                                            Deadbolt        1
10396                                         Malefactor        1
10398                                  Sick Sick Sinners        1
10399                                                Rik        1
10689                                    City In The Sea        1
10410                                    Images in Vogue        1
10413                                         The Diodes        1
5404                                         Amy Diamond        1
10672                             Bon Iver & St. Vincent        1
7006                                             オレスカバンド        1
2732                                 Emmanuel Horvilleur        1
4449                                          Unto Ashes        1
10362                                              Sonar        1
5264                                                Enam        1
6914                                          Kasia Wilk        1
2117                                       Julian Lennon        1
6608                                         Of Machines        1
6959                        Diana Ross and Lionel Richie        1
10619                                   Flamin' Groovies        1
1819                                       Saori@destiny        1
2931                                 60 minut na godzinę        1
10635                                    Skold vs. KMFDM        1
10556                                       Time Bandits        1
1849                                         Psychostick        1
10218                                       hedi habouba        1
10546                                             Acumen        1
10217                                      Hassan Erraji        1
5327                                         Annie Stela        1
2714                                   Pimentas do Reino        1
5460                                          Soma Sonic        1
4354                                          Chay Suede        1
10592                                             Freeez        1
5315                                              Komeda        1
7127                         E. Górniak /  M. Szcześniak        1
6928                                             Negrita        1
10584                                        Joel & Luke        1
5304                                        Brian Setzer        1
2598                                          Tomandandy        1
8402                                           Shitdisco        2
7422                                              Skepta        2
7424                                        Durrty Goodz        2
4206                                              Devlin        2
7427                                                 JME        2
3596                                      Dougie Poynter        2
2648                                       The Creatures        2
2673                                       Diana Vickers        2
7314                     Working for a Nuclear Free City        2
10363                                          Skinnyman        2
5375                                        Pete Shelley        2
762                                      Siobhan Donaghy        2
5625                                       Clare Maguire        2
6132                                      Propellerheads        2
8332                                               Caspa        2
7071                                        Roots Manuva        2
10420                                   Bolt Action Five        2
9067                                              Rialto        2
8765                                             Def Tex        2
1831                                       Dizzee Rascal        2
10265                                      Secret Affair        2
1220                                      Lady Sovereign        2
9891                                       Flux Pavilion        2
7421                                               Big H        2
4621                                        Cock Sparrer        2
1304                                            Nadia Oh        2
6488                                 Sigue Sigue Sputnik        2
9149                                          The Devils        2
5453                                      Polygon Window        2
3274                                              Smokie        2
4210                                             Example        2
9326                                           Olly Murs        2
2633                                       Steven Wilson        2
10097                                      Dolly Rockers        2
4207                                           Roll Deep        2
1300                                           Just Jack        2
7418                                       Cookie Monsta        2
3406                                             Daggers        2
6329                                        Filthy Dukes        2
3570                                                 Res        3
7558                                         Diane Birch        3
6289                                          Sam & Dave        3
6305                                        Bobby Womack        3
9591                                     Esther Phillips        3
6841                                               Bilal        3
2454                                            Eddie Bo        3
8772                                          Billy Paul        3
5099                      Sharon Jones and the Dap-Kings        3
7217                                         Ben E. King        3
6203                                        The BellRays        3
7453                                   Rahsaan Patterson        3
6960                                      Dionne Warwick        3
6969                                              Sylvia        3
10028                                            Goapele        3
8622                             John Legend & The Roots        3
7869                                    Michael McDonald        3
5505                                         The Dualers        3
487                                        Jackie Wilson        3
4170                                               Nneka        3
8876                                         Irma Thomas        3
1082                                           Tinariwen        3
4226                                      Crystal Waters        3
231                                          Angie Stone        3
7048                                            The Digs        3
4930                               Harry and the Potters        4
1694               Someone Still Loves You Boris Yeltsin        4
7681                                       The Advantage        4
5047                                    Antonio Birabent        4
9666                                        The Redwalls        4
8309                                             Ramirez        4
6036                                    Psyched Up Janis        4
8738                                           The Trews        4
3627                                         Mini k Bros        4
574                                            Soulthrow        4
1540                                         Океан Ельзи        4
3697                                          Quietdrive        4
8004                                               Tópaz        4
6275                                        Electric Six        4
9152                               BulletProof Messenger        4
8189                                               Lunic        4
1915                                      Pedro the Lion        4
3475                                    Foxboro Hot Tubs        4
4777                                                 ГДР        4
986                                           Noir Désir        4
4624                                             Kettcar        4
5957                                        Jason Walker        4
9385                                    Jennifer Rostock        4
4985                             Gatsby's American Dream        4
450                                             happysad        4
6044                                          Aeon Spoke        4
8928                                        VINILOVERSUS        4
9122                                         Brazzaville        4
9443                                       Noise Ratchet        4
9446                                eau bouili et poison        4
8052                                               Aloha        4
3731                                           Ida Maria        4
6987                                              Dungen        4
5030                                  The Fucking Champs        4
10461                                               Turn        4
1484                                           Anathallo        4
6296                                               AaRON        4
6880                                            Evermore        4
5036                         Ted Leo and The Pharmacists        4
8207                                                Slut        4
7877                     Grace Potter and the Nocturnals        4
3631                                            Spiral69        4
4645                                    Nightmare of You        4
8493                                            TheTrees        4
1429                                                Cine        4
5390                                             Shellac        4
1823                                         Alex Turner        4
10148                                       Сегодняночью        4
7516                                    Marcy Playground        4
3173                                             PMtoday        4
10122                      Under the Influence of Giants        4
7130                                                dEUS        4
7294                                              Polara        4
8406                                                  Go        4
10019                                      Honey is Cool        4
2146                                        Los Concorde        4
9924                                      Fugitive Souls        4
6127                                           Levellers        4
5417                                         Inmigrantes        4
8612                                    After The Sirens        4
4879                                   The Rocket Summer        4
4464                                            Sunshine        4
2908                                             Bell X1        4
7376                                   The Mooney Suzuki        4
3223                                        The Warlocks        4
6586                                     The Little Ones        4
3222                                    The Black Angels        4
10190                                            Autolux        4
9730                                       The Demanders        4
7577                              The Dismemberment Plan        4
5627                                           Sabonetes        4
6099                            Neverending White Lights        5
1006                                       Leonard Cohen        5
1319                                          Ryan Adams        5
166                                          Damien Rice        5
1916                                               Feist        5
3500                                           Dishwalla        5
760                                           Dragonette        6
6137                                    Au Revoir Simone        6
274                                        The Saturdays        6
1741                                    Leighton Meester        6
2103                                              Lolene        6
576                                        The Veronicas        6
678                                         Emily Osment        6
3736                                        The Pipettes        6
2860                                                Aqua        6
2085                                               Robyn        6
764                                       Kelly Osbourne        6
585                                Marina & the Diamonds        6
2299                                                f(x)        6
4160                                     Kristine Elezaj        6
9918                                             shirane        6
1293                                          Kim Carnes        6
1800                                                 티아라        6
328                                              Cascada        6
3036                                        Tila Tequila        6
987                            The Asteroids Galaxy Tour        6
2733                                        Sky Ferreira        6
299                                          Cheryl Cole        6
1446                                       The Ready Set        6
2596                                The Bird and The Bee        6
849                                                Yelle        6
2935                                              Alizée        6
1432                                  Those Dancing Days        6
2645                                               Annie        6
459                                            Alphabeat        6
3593                                       Rebecca Black        6
3630                                          Snakeprint        7
8085                                    Daughter Darling        7
8947                                             Frente!        7
6949                                         Small Black        7
8946                                    Mars Or The Moon        7
2942                                          Tyler Kyte        7
8192                                       Lily Holbrook        7
7188                                              Wavves        7
7928                                        Sarah Blasko        7
4623                                     The Young Veins        7
7942                                              Denali        7
7921                                          Lower Dens        7
3632                                               Tubax        7
4062                                      Megan Mullally        7
10009                                        Landon Pigg        7
5338                                    Charlotte Martin        7
10614                                       Halifax Pier        7
1435                                          Matt White        7
7915                                    Juliana Hatfield        7
4064                                        Rachael Sage        7
8197                                    The Midway State        7
10002                                           Kidcrash        7
7362                                      Chester French        7
10607                                           Scanners        7
9373                               Luisa Mandou um Beijo        7
10512                                    Rosario Bléfari        7
8198                                         Sam Roberts        7
3625                                           Unnaddarè        7
6834                                                 KSM        7
5256                                               Sloan        7
8025                                        Stereo Total        7
6141                                        Chapterhouse        7
9379                                   Polly Scattergood        7
9131                                  The Hidden Cameras        7
8912                                    The Bear Quartet        7
5268                                          Eight Legs        7
7997                                   The Moldy Peaches        7
7988                                        Euros Childs        7
9124                                   Stuart A. Staples        7
7261                                           Blackmail        7
10555                                     Northern State        7
9247                                        Secret Shine        7
6279                                           Demagolka        7
3899                                     Tears Run Rings        7
1308                                     Starlight Mints        7
5328                                   Jenny Owen Youngs        7
4322                                      Snow in Mexico        7
1425                                           Cascadura        7
7183                                    Titus Andronicus        7
4696                                          Starfucker        7
10131                                            Jupiter        7
3628                                              Neilos        7
5854                                          DOYOULIKE?        7
8940                                        Young Galaxy        7
7232                                           Jonna Lee        7
8509                                              Smoosh        7
10627                                          Tina Dico        7
8062                                   Merci Miss Monroe        7
9074                                      Liliana Felipe        7
9245                                           Highspire        7
2319                        The White Trainers Community        7
9724                                     Lovers Electric        7
6237                                   The House of Love        7
9827                                           Josh Pyke        7
9832                             Marina and the Diamonds        7
10403                                        The Charade        7
7705                                      Forgive Durden        7
5571                                      Smith Westerns        7
7711                                               Mocca        7
5694                                         Pale Saints        7
3348                                           ITAKDALEE        7
3352                                             Preslee        7
7063                                         Memoryhouse        7
4374                                         Jay Reatard        7
5102                                        Tommy Sparks        7
10723                                              YEFFI        7
4530                         The Little Hands of Asphalt        7
3359                                         100 Bitches        7
9850                                          The Trucks        7
9541                    Facto delafé y las flores azules        7
9538                                              Kordan        7
2620                                        Radical Face        7
6649                                                 Ivy        7
9633                                       The Eames Era        7
9647                                       We Smoke Fags        7
3256                                     Badly Drawn Boy        7
407                                  Daniel Merriweather        7
10714                                               Pond        7
4215                                     Copacabana Club        7
7566                                       Морэ & Рэльсы        7
6860                                       The Dykeenies        7
3228                                      Darker My Love        7
8717                                              Porter        7
6862                                          The Stills        7
10726                                      The Draytones        7
2101                                          Best Coast        7
8739                                        Inara George        7
7650                                   The Morning Light        7
3316                                      Jets to Brazil        7
6108                                      Young Heretics        7
8749                                 The Beautiful Girls        7
6109                                          макулатура        7
7664                                               パール兄弟        7
5601                                   Between the Trees        7
7059                                           Teen Daze        7
2322                                         Kap Bambino        7
9534                                            Feldberg        7
5708                                     Girls in Hawaii        7
8648                                              Sparta        7
3965                                        Sleigh Bells        7
10422                                          Spearmint        7
6419                                         Frank Black        7
2091                                            Delorean        7
3101                                        Javiera Mena        7
6115                                            Dianogah        7
3078                                        Alina Orlova        7
4635                    Emily Haines & the Soft Skeleton        7
5559                                      Thomas Dybdahl        7
5782                                              Cocoon        7
7072                                        Citizen Cope        7
6685                                      Brett Anderson        7
9951                                                Days        7
6991                                          David Ford        7
7889                                            Mahogany        7
9962                                      After the Fall        7
8202                              Matt Mays & El Torpedo        7
9532                                 El Columpio Asesino        7
3056                                            Аквариум        7
6438                                       Manos de Topo        7
2148                                      carla morrison        7
2693                                    The Dead Milkmen        7
2310                                       Little Barrie        7
6738                                         Wild Beasts        7
10503                                      Jason Collett        7
4293                                                 Hem        7
3781                                      Thaeme Mariôto        8
6267                                              Marika        8
3961                                    The Fire Restart        8
8477                                          The Motels        8
10633                                                Юта        8
10658                              Katzenjammer Kabarett        8
8615                                             Пелагея        8
6811                                     Sunidhi Chauhan        8
8840                                         Bitch Alert        8
6128                                       All About Eve        8
8468                                         Jane Birkin        8
6335                                              Paulla        8
8703                                              Devics        8
6091                                       Vonda Shepard        8
6306                                  Melissa Manchester        8
844                                            Amy Studt        8
3680                                     Brazilian Girls        8
8858                                    Meredith Andrews        8
10667                                           Oh Laura        8
6060                                      Lauren Nichols        8
4826                                        7 Year Bitch        8
8913                                         Gangsta Boo        8
10752                                            Hayedeh        8
3886                                        Britt Nicole        8
10648                                             Chilli        8
3741                                   Kristin Chenoweth        8
3968                                       Janelle Monáe        8
8430                                    Cheyenne Kimball        8
8236                                         Ana Popovic        8
3672                                            Negra Li        8
4843                                            Jakalope        8
4908                                      Carmen Miranda        8
8533                                       Vaya Con Dios        8
8875                                           Yma Sumac        8
8871                        The Hillbilly Moon Explosion        8
8590                                              Madita        8
6248                                     Hayley Westenra        8
8523                                         Wallis Bird        8
1939                                       Sertab Erener        8
2081                                              KOTOKO        8
3999                                             Esthero        8
10639                                       Natalie Cole        8
4912                                             Luxúria        8
8866                                        Nina Persson        8
4851                                        Electrik Red        8
8462                                      Kirsty MacColl        8
2660                                      Nana Mouskouri        8
8756                                                Knob        8
7178                                          The Gossip        8
6348                                       Lhasa de Sela        8
9798                                            Medicine        8
9804                                     Skeets McDonald        8
10351                                  Michelle Pfeiffer        8
4641                                         Jenny Lewis        8
6644                                          Angela Aki        8
9842                                              Novika        8
4265                                      Loredana Bertè        8
9845                                 We Are the In Crowd        8
6643                                               ayaka        8
5561                                      Amanda Jenssen        8
9887                                       Phyllis Hyman        8
9890                                         Kate Hudson        8
5544                                        Naomi Yohani        8
2877                                      Carly Smithson        8
4287                                           Yael Naïm        8
3210                                           Soap&Skin        8
