,Artista,cluster
9235,Pond,0
5735,Manos de Topo,0
3684,Noah and the Whale,0
4151,Sportfreunde Stiller,0
1437,Tiê,0
8516,Dsh! Dsh!,0
8519,Josh Pyke,0
7085,Merci Miss Monroe,0
8523,Marina and the Diamonds,0
3628,Fujiya & Miyagi,0
8539,The Trucks,0
3627,ZAZ,0
5336,Ximbica,0
1548,They Might Be Giants,1
7691,Chumbawamba,1
5196,Squirrel Nut Zippers,1
7847,Unwound,1
3067,Jawbreaker,1
7694,Ned's Atomic Dustbin,1
3692,Afterhours,1
1151,David Gray,1
3886,Bluvertigo,1
7373,Infectious Grooves,1
2043,Barenaked Ladies,1
7238,Swervedriver,1
4508,James,1
728,The Jesus Lizard,1
7244,Turin Brakes,1
1452,Inspiral Carpets,1
8628,The Delgados,1
7549,Chris Whitley,1
6752,Marlene Kuntz,1
6692,MFÖ,1
6662,Better Than Ezra,1
2578,Butthole Surfers,1
4878,Scratch Acid,1
2457,Fastball,1
6619,Marcy Playground,1
2699,Coheed and Cambria,2
174,Modest Mouse,2
1253,The Hives,2
6550,Saybia,2
2605,Wolfmother,2
125,Mew,2
6142,Electrelane,2
4540,Say Anything,2
1885,TV on the Radio,2
447,Gossip,2
2460,The Jesus and Mary Chain,2
4063,The Sounds,2
5781,The Breeders,2
2892,Feeder,2
2472,Black Kids,2
3629,Auf der Maur,2
2988,Silversun Pickups,2
2987,Brendan Benson,2
2986,The Dandy Warhols,2
1009,Cute Is What We Aim For,2
1239,Sonic Youth,2
1974,LCD Soundsystem,2
3177,Wiser Time,2
7065,Amanda Palmer,2
919,Kent,2
3115,Kill Hannah,2
2696,Brand New,2
3121,Taking Back Sunday,2
931,Phoenix,2
361,She Wants Revenge,2
152,Arcade Fire,2
2431,Hey,2
351,Los Hermanos,2
5700,Elefant,2
2032,The Temper Trap,2
1980,My Bloody Valentine,2
346,Spoon,2
884,Myslovitz,2
343,Wolf Parade,2
2011,Foals,2
3155,Ian Brown,2
339,The Cribs,2
337,Yeah Yeah Yeahs,2
334,Mombojó,2
333,Móveis Coloniais de Acaju,2
332,The Kills,2
328,The National,2
873,Boys Like Girls,2
2024,We Are Scientists,2
7067,Sugarplum Fairy,2
4393,Juliette and The Licks,2
1032,The Dresden Dolls,2
3390,Ash,2
1605,The Raconteurs,2
5515,Moptop,2
1588,Pavement,2
6021,Teenage Fanclub,2
5182,Idlewild,2
706,Pixies,2
1147,Jimmy Eat World,2
1149,Blue October,2
5262,The Dears,2
3556,Le Tigre,2
4226,Head Automatica,2
4349,The Academy Is...,2
1721,Brandon Flowers,2
1589,The Flaming Lips,2
4771,Carolina Liar,2
2776,Augustana,2
1157,Eisley,2
8675,WWE,3
1708,U-KISS,3
4456,Cashis,3
5956,Chakuza,3
5425,The Lettermen,3
4312,Timbaland & Magoo,3
1996,Graham Bonnet,3
4820,Rosey,3
5427,The Association,3
7442,Elizabeth & The Catapult,3
4455,Tony Yayo,3
5885,Tiffany Evans,3
8865,Vanich (Military Clan),3
7758,Johnny Horton,3
1300,Баста,3
8447,DJ Vandan,3
5926,Justin Hinds & The Dominoes,3
2829,Алиса,3
4288,Ugly Duckling,3
8630,Mystikal,3
387,ВИА Гра,3
3484,Янка Дягилева,3
391,Jeremih,3
8891,Ron Trent,3
4078,Prima J,3
5414,Bill Haley and the Comets,3
6249,Eternal Summers,3
3755,The G-Men RVA,3
1318,People Under the Stairs,3
2504,Fat Jon,3
5921,Desmond Dekker,3
8665,Mesa Verde,3
5696,Sole,3
8666,Gantz,3
7695,UK Decay,3
9162,The Action,3
1709,태양,3
5233,Red Lorry Yellow Lorry,3
8646,Hexstatic,3
3483,Гражданская Оборона,3
5708,And Also the Trees,3
3760,Johnny Kidd & The Pirates,3
4273,Freelance Whales,3
5906,Lester Flatt & Earl Scruggs,3
5814,Juelz Santana,3
6838,Gucci Mane,3
9232,Anoop Desai,3
8785,Zeplin,3
3290,NLT,3
8778,Phoenix Bodies,3
8776,The Ex,3
3297,Tinie Tempah,3
6654,Eberg,3
7588,Efek Rumah Kaca,3
3302,Maria Peszek,3
569,Esmée Denters,3
4374,徐懷鈺,3
8266,Blue Zoo,3
7603,Porta,3
1487,Loose Ends,3
7613,Funeral Diner,3
2785,Gretchen Wilson,3
7880,Sean Price,3
7864,Bilge Pump,3
6658,Samantha Newark,3
4352,The Ronettes,3
6050,Sin Fang Bous,3
7861,Kill Yourself,3
5131,Barcelona,3
7923,Zezé Di Camargo & Luciano,3
5156,Serge Gainsbourg & Brigitte Bardot,3
8492,Розовые Очки От Ferre,3
5752,Parálisis Permanente,3
8839,Н.О.М.,3
7494,Martial Canterel,3
8740,I Concur,3
7670,Kurtis Blow,3
5390,The Mynabirds,3
7985,Sistars,3
1375,Keke Palmer,3
5383,MellowHype,3
1915,Phil Vassar,3
5382,Suis La Lune,3
1912,Little Big Town,3
6960,Ray Price,3
5268,Berry Weight,3
1583,Pomegranates,3
7789,The Intelligence,3
3706,Funky Bunch,3
482,Andre Williams,3
1573,Teyana Taylor,3
7534,Salad,3
8803,The Silencers,3
8799,Guy Wolford - MuteHarmony -,3
1765,Каста,3
1572,Stand Up to Cancer,3
2744,Asher Roth,3
6145,John Leyton,3
9150,Nedry,3
4603,Styles P,3
5208,Tha' Rayne,3
2239,Big Punisher,3
6419,Dolly Mixture,3
8354,Brian Hyland,3
2241,Skee-Lo,3
6739,Tennis,3
8362,Saturday Looks Good to Me,3
2690,SHeDaisy,3
6394,Colette Carr,3
8363,Marine Research,3
6475,D-Bo,3
6476,Tua,3
6422,Ian Hunter,3
6478,Saad,3
4574,Esquivel,3
2968,Ampop,3
7146,Xscape,3
7225,Bill Anderson,3
4580,.crrust,3
1029,La Quiete,3
8196,The Impressions,3
8199,Erik og Kriss,3
195,Pharoahe Monch,3
3821,Michael Hutchence,3
7135,Ms. Jade,3
6721,Bishop Allen,3
1269,EMICIDA,3
6429,The Litter,3
2686,Julianne Hough,3
5596,Blueboy,3
1219,Gloriana,3
2680,Blake Shelton,3
3784,The Searchers,3
4610,Memphis Bleek,3
4554,Phil Judd,3
2890,Jellyfish,3
4611,Cuban Link,3
9005,Nu Jerzey Devil,3
4752,Gomez,3
9002,Life Without Buildings,3
2236,G-Unit,3
4955,Alphonso S'Entrega,3
4612,Beanie Sigel,3
9131,Sunday Munich,3
3012,Acid House Kings,3
7213,Savoy Brown,3
8996,Day26,3
7200,Pure Saturday,3
8992,The Diodes,3
5495,Mañana,3
8990,Images in Vogue,3
9117,Lendi Vexer,3
3026,Flash and the Pan,3
9125,LA COCHINA,3
3904,The Aggrolites,3
4520,Dogs Die in Hot Cars,3
4037,Oh No,3
3923,Haftbefehl,3
1275,J. Holiday,3
8291,Bye Bye Bicycle,3
7333,I Would Set Myself on Fire for You,3
3924,Kollegah,3
3925,Farid Bang,3
7344,New Shouts,3
5437,Randy & The Rainbows,3
7107,Cop Shoot Cop,3
7347,The Soft Boys,3
6314,Úztari,3
3095,The New Law,3
5432,Del Shannon,3
8254,The Bobby Fuller Four,3
6997,Audrey,3
8257,The Tremeloes,3
7364,Crystal Stilts,3
5431,Charlie Daniels Band,3
3933,Roger Glover,3
9108,Hush,3
5540,John Lennon & Yoko Ono,3
7329,The Prids,3
4048,Blue Murder,3
8374,Yasume,3
7227,Eddy Arnold,3
219,Avant,3
6558,Jagged Edge,3
6559,Donell Jones,3
3915,Lady & Bird,3
8368,The Pastels,3
8203,Martin Kember,3
4371,蕭亞軒,4
1621,Devin Townsend,4
4180,William Basinski,4
4327,Nobukazu Takemura,4
3997,Андрей Климковский,4
9019,Alva Noto + Ryuichi Sakamoto,4
632,Mooncake,4
3994,Toma,4
89,Segue,4
2633,Nurse With Wound,4
2650,Alva Noto,4
1742,Mujuice,4
2753,Textures,4
92,Pleq & Segue,4
91,Celer,4
90,Max Richter,4
9086,Eivind Aarset,4
606,Nadja,4
8260,Johnny Hollow,4
6105,Pan Sonic,4
4680,Spiraal Aurel,4
6005,The Kilimanjaro Darkjazz Ensemble,4
4001,Sleepmakeswaves,4
1738,Meshuggah,4
4177,Loscil,4
4178,Arvo Pärt,4
1744,Wisp,4
102,Big Brotherz,4
4184,Brian McBride,4
4925,The Tuss,4
7158,Lymbyc Systym,4
9046,Tristeria,4
3488,Егор и Опизденевшие,4
7685,Tesseract,4
6638,Brothomstates,4
9090,Iannis Xenakis,4
100,Philippe Lamy,4
614,Jesu,4
7633,Alcian Blue,4
622,LAKE R▲DIO,4
104,Library Tapes,4
9094,The Mount Fuji Doomjazz Corporation,4
88,Pleq,4
8186,Rachel's,4
106,Aidan Baker,4
6891,Andrei Machado,4
5179,Jónsi & Alex,4
8561,pinkroom,4
5168,Dylan,4
9074,The Free Association,4
4918,Slander Fall,4
8667,The Earth And Everything In It,4
4199,Jonny Greenwood,4
4192,Chihei Hatakeyama,4
3610,Сны Моего Неба,4
6916,Luminous Orange,4
1189,A Silver Mt. Zion,4
629,Isis,4
9149,Ensource,4
2737,Atlas Sound,4
8442,Dykehouse,4
6579,Rapoon,4
8443,Astrobrite,4
2137,Russian Circles,4
4036,Forest Swords,4
956,Agalloch,4
2558,No-Man,4
6580,Lull,4
7287,Ashra,4
4870,S.O.M.A.,4
7472,Pterodata,4
8854,m e m ó r,4
8852,Fluctuations,4
6800,Dancing Ghosts,4
8849,Finneyerkes,4
7475,The Wood For The Trees,4
8848,A Lily,4
4176,Eluvium,4
8846,Evolv,4
8844,Inachus,4
8842,Good Weather for an Airstrike,4
3721,Swans,4
4039,Realms,4
4665,Robert Rich,4
6803,Nvblado,4
6806,Supermachiner,4
7372,Lotus Plaza,4
8935,Decoder,4
6306,Bitcrush,4
7362,Cybo,4
2422,Michael Andrews,4
2096,Xanopticon,4
3100,Caspian,4
6971,Torche,4
4656,Troum,4
2820,Maybeshewill,4
4473,Desiderii Marginis,4
6809,Rosetta,4
8040,Labirinto,4
8373,Darin Schaffer,4
5707,Steve Roach,4
7412,Modern Witch,4
7331,Machine Drum,4
4664,Contagious Orgasm,4
7435,Double Thumb,4
4105,Devil Sold His Soul,4
8872,Clickits,4
2099,Frog Pocket,4
8840,Soundpool,4
8779,dälek,4
4527,This Will Destroy You,4
1386,Dead Can Dance,4
1387,Philip Glass,4
2740,Tim Hecker,4
4670,Magnitarus,4
4142,坂本龍一,4
964,菅野よう子,4
4017,David Sylvian,4
6129,Rain Tree Crow,4
1402,Flica,4
1405,Jóhann Jóhannsson,4
6844,Yndi Halda,4
1418,Goldmund,4
8790,Tunturia,4
8493,David Lynch,4
1421,Ólafur Arnalds,4
6111,Dvar,4
7562,Nugo Sebil,4
4002,Aaron Marshall,4
7918,French Teen Idol,4
6107,Mantis Psi,4
4174,Windy & Carl,4
7521,HṚṢṬA,4
1384,Hans Zimmer,4
485,Ennio Morricone,4
6173,Muslimgauze,4
6591,Geomatic,4
7992,Richie Hawtin,4
6598,Monolake,4
4118,Gil Scott-Heron and Jamie xx,4
4020,Nine Horses,4
2739,Baths,4
8509,Irene Grandi,5
8190,Holly Brook,5
3822,Kasia Kowalska,5
5544,Patrycja Markowska,5
2591,Sheryl Crow,5
5542,Varius Manx,5
8120,K-Sis,5
1562,Rie fu,5
4819,Krezip,5
1436,Cássia Eller,5
1216,Carrie Underwood,5
654,Geri Halliwell,5
2539,Sandy Leah,5
733,Siobhan Donaghy,5
737,Dixie Chicks,5
5683,Bethany Joy Lenz,5
736,Jewel,5
1679,Vasco Rossi,5
4795,Stephan Eicher,5
887,Łzy,5
753,Delta Goodrem,5
7780,Дочь Монро и Кеннеди,5
2522,Betty Curse,5
3884,Gianna Nannini,5
3806,Indica,5
3696,Vicentico,5
5513,Ludov,5
1510,YUI,5
2627,Mylène Farmer,5
5862,Poe,5
3685,Andrés Calamaro,5
8188,Milla,5
1240,Natalie Imbruglia,5
7879,Peppino di Capri,5
3728,Juliet Simms,5
882,Edyta Bartosiewicz,5
749,Crowded House,5
5335,Tristan Prettyman,5
6650,Bernard Butler,5
744,Annie Lennox,5
886,Ewa Farna,5
5545,Tina Arena,5
7906,Elvira Nikolaisen,5
4823,Erin McCarley,5
5007,I Blame Coco,5
2497,Pete Yorn & Scarlett Johansson,5
3298,Doda,5
5209,Auburn,5
7410,Marianne Faithfull,5
7124,Meredith Brooks,5
3240,Leslie Mills,5
3301,Virgin,5
295,Maria Mena,5
4825,Lucie Silvas,5
2375,Suzanne Vega,5
6144,Alex Chilton,5
2277,Christina Perri,5
4350,Anna Nalick,5
8808,Samantha Fox,5
4946,Yatu,5
3260,"Jay-Z, Bono, The Edge & Rihanna",5
525,Άννα Βισση,5
4913,Luka,5
4912,Lillix,5
279,Annett Louisan,5
7374,Cheyenne Kimball,5
6922,Grace Potter and the Nocturnals,5
2875,PMMP,5
248,Kate Voegele,5
7005,Yuridia,5
202,Kid Abelha,5
2854,Lene Marlin,5
2416,Charlotte Gainsbourg,5
7070,福原美穂,5
7447,Phildel,5
2853,Массква,5
6371,Connie Francis,5
6347,Juli,5
7071,Lisa Loeb,5
9196,Tiffany Thornton,5
2841,Nek,5
207,Marisa Monte,5
1984,Vanessa Carlton,5
3117,Marit Larsen,5
193,Adriana Calcanhotto,5
5171,Город 312,5
8883,Melissa Etheridge,5
3119,Julieta Venegas,5
2750,Chimaira,6
4088,"Drop Dead, Gorgeous",6
3003,He Is Legend,6
3871,Embraced by Hatred,6
2752,Soulfly,6
997,Asking Alexandria,6
7217,Mendeed,6
1005,Suicide Silence,6
1289,Straight Line Stitch,6
4087,Stray From the Path,6
3602,Throwdown,6
6076,Vanna,6
1507,blessthefall,6
3604,Full Blown Chaos,6
6913,Morda,6
2754,Norma Jean,6
3616,Mein Hünd Morder,6
3000,The Chariot,6
3618,Betraying The Martyrs,6
2430,Eths,6
2348,Eighteen Visions,6
2040,We Came As Romans,6
8030,Daysend,6
7885,A Bullet for Pretty Boy,6
3621,Texas in July,6
9220,Advent,6
9219,The Ascendicate,6
1866,Neaera,6
3619,A Plea for Purging,6
1870,The Crimson Armada,6
3834,Mutiny Within,6
2013,Born of Osiris,6
3250,The Acacia Strain,6
6536,The Human Abstract,6
7268,The Sorrow,6
5385,The Bled,6
8079,Fear Before the March of Flames,6
5619,Earth Crisis,6
2009,Between the Buried and Me,6
7273,Machinemade God,6
7439,Confession,6
5055,Glamour Of The Kill,6
4109,Arsonists Get All The Girls,6
8076,Counterparts,6
7998,Endwell,6
8000,Years Spent Cold,6
8860,Виноградный День,6
3172,Walls of Jericho,6
6217,Tired Of Waiting,6
6219,The Red Chord,6
2440,Dry Kill Logic,6
2197,Underoath,6
1867,Trivium,6
3054,Blessed by a Broken Heart,6
1900,Architects,6
8028,Silent Civilian,6
3005,Maylene and the Sons of Disaster,6
7926,means,6
1872,Unearth,6
8027,Callejón,6
9015,The Number Twelve Looks Like You,6
1874,Bleed From Within,6
6911,Do or Die,6
6810,Buried Inside,6
9014,Killing the Dream,6
8794,Nasty Taste,6
3284,In Fear and Faith,6
8796,Knuckledust,6
3006,From Autumn to Ashes,6
6119,Breakdown Of Sanity,6
3057,In Irons,6
3055,Demon Hunter,6
6676,Scarlett O'Hara,6
5380,Destroy The Runner,6
2435,Bloodsimple,6
5381,Every Time I Die,6
3259,Silent Decay,6
1514,Heaven Shall Burn,6
5311,American Me,6
3516,Misery Signals,6
666,Sonic Syndicate,6
696,Feed Her To The Sharks,6
697,Haste the Day,6
3509,Attila,6
1732,DevilDriver,6
3510,Beneath the Sky,6
5996,Dead and Divine,6
3513,Salt The Wound,6
6648,Evita,6
2941,After the Burial,6
3514,The Tony Danza Tapdance Extravaganza,6
5998,The Holly Springs Disaster,6
5999,Farewell to Freeway,6
5316,I Shot The Sheriff,6
6001,Straight Reads The Line,6
6908,Hoods,6
5883,Inner Side,6
7762,Zao,6
6008,Ligeia,6
3508,And Hell Followed With,6
694,The Dillinger Escape Plan,6
3506,Killwhitneydead,6
692,Despised Icon,6
672,36 Crazyfists,6
2935,Veil of Maya,6
2305,The Ghost Inside,6
2304,Converge,6
676,August Burns Red,6
3406,Adept,6
621,#####,6
1278,Hatebreed,6
681,From a Second Story Window,6
2948,An Obscure Signal,6
682,It Prevails,6
684,Emmure,6
685,I Killed the Prom Queen,6
668,As I Lay Dying,6
686,Five Finger Death Punch,6
8237,Nodes of Ranvier,6
2938,Circle of Contempt,6
689,All Shall Perish,6
1281,As Blood Runs Black,6
2940,Within The Ruins,6
683,Atreyu,6
671,A Day to Remember,6
1743,Maroon,6
6014,50 Lions,6
5289,Burning Skies,6
7138,My Ticket Home,6
4579,Rashamba,6
7635,Final Sacrifice,6
4578,"Oh, Sleeper",6
2258,Bury Your Dead,6
5301,For the Fallen Dreams,6
9216,The Famine,6
3584,The Agony Scene,6
1273,Knights Of The Abyss,6
1290,Belay My Last,6
636,Bring Me The Horizon,6
3589,Dance Club Massacre,6
1272,The Devil Wears Prada,6
6289,Molecul,6
2756,Madball,6
1271,Bleeding Through,6
5313,Here Comes The Kraken,6
6910,Sworn Enemy,6
6517,Hopesfall,6
6909,Frontside,6
3902,Envydust,6
630,HORSE the band,6
2949,Structures,6
1758,ВFI,6
1760,Stick to Your Guns,6
1761,Bury Tomorrow,6
1762,Buried in Verona,6
9211,This or the Apocalypse,6
665,All That Remains,6
1284,Job for a Cowboy,6
1763,War of Ages,6
6011,MyChildren MyBride,6
8590,Animosity,6
1768,The Eyes Of A Traitor,6
1770,Dead Silence Hides My Cries,6
2950,Ion Dissonance,6
660,Parkway Drive,6
1775,It Dies Today,6
1776,Attack Attack!,6
1778,The Word Alive,6
5144,Narziss,6
8932,As We Fight,6
669,Caliban,6
2857,Julee Cruise,7
7326,Burhan G,7
5630,Eisblume,7
2395,Ivete Sangalo,7
6716,Tom Boxer Feat. Antonia,7
7309,Sergio Dalma,7
2382,Lenka,7
7311,El Sueño de Morfeo,7
5642,Prince and the New Power Generation,7
6366,Neil Sedaka,7
7312,Merche,7
6369,Engelbert Humperdinck,7
3065,Lucero,7
6373,Savannah Outen,7
3800,Marina Lima,7
6390,Joanna Pacitti,7
3431,Roxanne Emery,7
6393,Daisy Dares You,7
5575,Harry Belafonte,7
5574,Toto Cutugno,7
5570,Pat Boone,7
5568,Rita Pavone,7
8191,Aneta Langerová,7
6533,Brian McFadden,7
8200,Anne Murray,7
8202,Alex Swings Oscar Sings!,7
8205,Eva Avila,7
8206,S Club 8,7
5546,Bajm,7
2658,Berryz工房,7
2657,℃-ute,7
2902,Schnuffel,7
8245,Alex Beaupain,7
2926,Rosenstolz,7
2326,Sin Bandera,7
2328,Luis Miguel,7
5541,Garou,7
6524,Felipe Dylon,7
2913,Conexão Midi,7
8258,Dennis Wilson,7
6525,Sandy & Júnior,7
8183,Shannon Noll,7
5578,Gigliola Cinquetti,7
2622,Tommy february6,7
7183,Chenoa,7
6412,Райна,7
6436,Tank,7
2199,Jim Sturgess,7
3838,Boyzone,7
2682,Kenny Chesney,7
6448,島谷ひとみ,7
6731,Floribella,7
7228,Francesca Battistelli,7
3856,샤이니,7
3857,後藤真希,7
2615,melody.,7
2164,Claude Kelly,7
3866,Miss Construction,7
8142,We Should Be Dead,7
1201,Camila,7
1200,Luis Fonsi,7
3869,Janaynna Targino,7
2677,O-Town,7
1194,Dulce María,7
8146,Sheena Easton,7
7194,승리,7
2618,Utada,7
2620,Natasha Thomas,7
5580,The Chamber Strings,7
3868,April Matson,7
5656,Manca Špik,7
1368,Everlife,7
7354,Tony Bennett,7
3561,Raven-Symoné,7
6661,Jessica Sutta,7
5820,April March,7
7642,Heather Nova,7
1550,SHINee,7
3360,Marta Sánchez,7
3358,María José,7
3352,МакSим,7
2527,Diana,7
3351,Пара Нормальных,7
3592,モーニング娘。,7
3593,Lucio Battisti,7
3594,大塚愛,7
7854,Sailor Moon,7
3596,883,7
1805,The Apples in Stereo,7
1811,No Kids,7
1816,Ajda Pekkan,7
2782,Amy Grant,7
7608,Lulu,7
7602,The Left Banke,7
7600,Lisa Ekdahl,7
2478,Julio Iglesias,7
3309,www.djrobsonmichel.com,7
7901,Deborah Blando,7
2534,D'black,7
1849,Pariisin Kevät,7
7903,Demis Roussos,7
7585,Anthony Callea,7
7653,Amelia Brightman,7
6656,Kate Earl,7
1564,Fool's Garden,7
3553,F.L.A.B,7
5945,Patricia Kaas,7
5938,Transvision Vamp,7
1702,Kara,7
1703,윤하,7
2337,Amy Pearson,7
5982,Zero Assoluto,7
1676,Lara Fabian,7
1675,Marco Antonio Solís,7
6642,Kabah,7
5986,Davut Güloğlu,7
1669,Emma Shapplin,7
1668,Cristian Castro,7
7713,Dyego,7
1666,Il Divo,7
1456,Umaturman,7
5912,아이비,7
7720,Dispatch,7
3472,Luiza Possi,7
2501,Jordan Knight,7
5990,Маша Фокина,7
3400,Aura Dione,7
3495,The Champions,7
6896,Alsou,7
7747,BC Jean,7
7748,HenriK Félix,7
5890,Sonny & Cher,7
3529,Glenn Medeiros,7
3530,Bryan Ferry & Roxy Music,7
6018,Diego Torres,7
7657,Mariana Rios,7
7719,fun.,7
5658,Candy Girl,7
7907,Melody Club,7
6847,Юлия Савичева,7
5709,Rafael Wanyer,7
6227,The Friday Night Boys,7
6240,Burt Bacharach,7
3147,Гости из будущего,7
6969,Mc Marcelly,7
3139,Corbin Bleu,7
6715,drake and lil wayne,7
3138,Hayden Panettiere,7
8033,Ania Wyszkoni,7
6751,The Shangri-Las,7
5692,Sowelu,7
1315,Billie Piper,7
1314,Shayne Ward,7
6269,Alexandra Stan,7
1310,The Cheetah Girls,7
6272,Dschinghis Khan,7
5691,Every Little Thing,7
6277,Söhne Mannheims,7
3759,The Knickerbockers,7
3120,Stefanie Heinzmann,7
5689,樹海,7
2068,Studio 3,7
1298,Банд'Эрос,7
5665,Kristína,7
2072,Lost,7
1293,Вера Брежнева,7
1292,Serebro,7
5661,France Gall,7
6298,Kate Winslet,7
5716,Ao Cubo,7
6201,Buono!,7
6179,Herbert Grönemeyer,7
6840,장근석,7
7912,La Academia 4,7
5770,The Fourmost,7
5769,Lesley Gore,7
6938,Bonnie Raitt,7
3296,Wynter Gordon,7
5763,Silver Convention,7
5759,Bucks Fizz,7
5755,33Miles,7
7935,Katy Hudson,7
6949,AnnaSophia Robb,7
3285,Liberty X,7
1880,Chayanne,7
5750,ASP,7
6842,Jang Geun Suk & Park Shin Hye,7
7583,Drew Seeley,7
7542,Sissel Kyrkjebø,7
3262,Diwali,7
6677,Cantstopwontstop,7
5724,나르샤,7
5719,Só Pra Contrariar,7
3709,Nancy Sinatra & Lee Hazlewood,7
5718,Sam Tsui,7
1908,Rascal Flatts,7
1378,Sterling Knight,7
1909,Juanes,7
3246,Ashley Roberts,7
5717,Leandro Lopes,7
1927,Reik,7
7503,Гости из Будущего,7
3714,Lea Michele,7
3264,S.M. THE BALLAD,7
6100,West End Girls,7
5693,絢香,7
4148,Patrick Stump,7
8660,Stevie Brock,7
4297,Shu-Bi-Dua,7
5094,Jorge Ben Jor,7
8978,松尾清憲,7
8473,Phixx,7
8472,B3,7
4814,Carly Rae Jepsen,7
4387,Natalia Lafourcade,7
9227,Angel Taylor,7
4305,Kim Larsen & Bellami,7
5107,Alejandro Fernández,7
309,中島美嘉,7
9164,Tom Verlaine,7
521,Teen Angels,7
8350,Frankie Valli & The Four Seasons,7
522,Ivi Adamou,7
8357,Ivan$Stani,7
8359,Маги Джанаварова,7
70,Cock Robin,7
8659,LazyTown,7
4381,Miguel Bosé,7
486,Renato Carosone,7
652,Anna Carina,7
8641,Camille Jones,7
4799,Paulo César Baruk,7
4987,Celtas Cortos,7
9141,Fun Fun,7
5346,Carlos Baute,7
